Model,Scenario,Region,Variable,Unit,2000,2005,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3025.667851467685,,1791.174641120287,,610.5446103145406,,-537.6239608,,-1101.92798,,-1593.72878,,-1663.596505,,-1864.127142,,-1709.994062
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,39211.48055900365,,42263.69575398268,,40644.25955405716,,37351.90291,,33996.46408,,31224.64725,,25595.18317,,21217.57357,,13295.23595
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1415.3652967710366,,1664.200844511902,,1496.173047757433,,1217.511909,,887.0892155,,613.659638,,530.6851029,,451.6454989,,390.6849298
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,57079.20329250139,,59629.1343511368,,55361.24222900197,,49546.1024,,44730.01403,,40156.018,,33742.28825,,28052.18094,,19345.52615
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11293.02803699534,,11613.175177305498,,11085.509352677649,,10709.54685,,10527.32999,,9704.528446,,9148.039095,,8040.669277,,7336.454179
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,68.06620392339329,,65.97498852385117,,64.90920328189063,,63.06487046,,62.83400659,,61.88264937,,60.13495835,,58.56564548,,57.73300569
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,162.0923023166591,,145.88745875271883,,136.14636561111362,,121.9385366,,106.3655181,,96.53255807,,85.05980763,,72.2080086,,57.35344101
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,34.11207288246698,,29.95466638200268,,27.62668110481009,,25.61161931,,23.24936039,,20.89691113,,17.77286098,,15.73953689,,13.67291359
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,92.42009349052849,,81.63323543500317,,69.75196949861443,,59.97287182,,45.4580123,,38.43634654,,24.29715168,,19.83205395,,16.13330206
WITCH-GLOBIOM 3.1,SSP4-45,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,228.80008883504996,,203.18714404373688,,192.4958394268442,,178.2312089,,163.2550408,,153.7929186,,143.1069291,,137.5061609,,124.8646432
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.941318352668759,,8.175937475751091,,7.5032760123865625,,6.838040723,,6.300982813,,5.703032381,,5.039598664,,4.367394042,,3.622569633
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,398.3324934114017,,429.9611466737924,,434.71095494884884,,438.703453,,434.0308496,,426.3506102,,404.2124948,,382.9982717,,354.2686971
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,934.6834025892434,,869.9328090279688,,832.8419963005233,,787.8776983,,703.5529884,,633.7974434,,562.4548158,,513.8022097,,447.5556053
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,42236.01148604721,,46535.719010364905,,46959.253598487434,,47887.53593,,47464.40163,,46906.53527,,44235.88864,,41005.64189,,32848.94484
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3025.8685554413387,,1785.0893785822186,,855.4993170464664,,158.1827607,,-455.4551477,,-804.7040626,,-1045.474464,,-1104.864927,,-828.1468576
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,39085.61428390541,,44529.473718951675,,45948.813170122165,,47729.35317,,47919.85678,,47711.23933,,45281.36311,,42110.50682,,33677.0917
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1415.3652967710366,,2091.425741257004,,2283.6039825942908,,2305.200935,,2260.11671,,2253.278919,,2270.652884,,2255.205132,,2217.143195
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,56946.07511838842,,62755.80220947354,,63596.62190378056,,64693.16393,,64076.30544,,63230.85273,,59909.40931,,55980.31978,,46866.53471
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11283.90552523116,,11626.233657972807,,11880.04859913661,,11855.17025,,11748.37536,,11450.58149,,11065.62219,,10552.06699,,9878.286069
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,68.06620392339329,,65.97498852385117,,64.90920328189063,,63.06487046,,62.83400659,,61.88264937,,60.13495835,,58.56564548,,57.73300569
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,161.45662728641787,,148.6815899937672,,143.4063674397854,,135.2340604,,121.8873601,,111.0101066,,97.04219316,,82.61772715,,65.40412608
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,34.06549193525968,,30.10255164229366,,27.88225697944355,,25.85226949,,23.53599922,,21.12265203,,18.71752225,,16.63634083,,14.50456313
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,91.98076153912713,,84.3790668014303,,77.52331822390371,,71.38639218,,60.12839663,,53.56334134,,45.39515536,,38.28221769,,30.67141988
WITCH-GLOBIOM 3.1,SSP4-60,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,228.20723885629067,,203.302165630867,,193.49325863786243,,178.8952451,,164.745527,,155.4652599,,146.1270687,,140.6694197,,128.8444817
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.964352083047617,,8.204086866714242,,7.5095117697428115,,6.823779008,,6.279832811,,5.676494255,,5.016249205,,4.325081276,,3.61582583
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,410.6316255826409,,438.6937798690921,,463.4621759287082,,466.3824014,,461.2651509,,455.3302133,,437.819357,,413.8944097,,381.8846339
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,934.7225676072679,,874.3424831775753,,836.0739518182012,,787.8136893,,702.7778033,,632.5796384,,562.9506838,,517.3004455,,454.6238836
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,43021.402187629894,,47266.57996231144,,50519.32054532967,,49730.39274,,48985.09972,,48918.55896,,47269.80639,,42434.30971,,33654.02876
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3027.78660538558,,1784.6615808264598,,854.8081509660677,,144.8360737,,-462.5357804,,-833.4420496,,-1025.765978,,-993.7880746,,-776.7990145
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,39841.80987707928,,45224.99889556148,,49471.3455705994,,49585.55667,,49447.6355,,49752.00101,,48295.57237,,43428.09779,,34430.82778
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1594.9332451119901,,2412.5116942104414,,2812.797657467629,,3005.281542,,3059.658254,,3124.938078,,3254.689924,,3348.771421,,3422.952944
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,58229.91985318574,,64072.858734897076,,68438.95907377901,,67948.3087,,67110.46765,,66877.89366,,64794.47945,,59316.02755,,49633.59087
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11311.870794912356,,11661.669018607858,,11917.219606896317,,11923.06839,,11859.33189,,11581.01104,,11156.0376,,10689.88648,,10098.97085
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,68.06620392339329,,65.97498852385117,,64.90920328189063,,63.06487046,,62.83400659,,61.88264937,,60.13495835,,58.56564548,,57.73300569
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,162.92781588169981,,150.12416271366666,,148.69605957983745,,137.5706195,,123.4225943,,113.038706,,99.81663433,,83.22035153,,65.81299448
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,34.02406233441611,,30.21025775844026,,27.967103867864598,,25.85197723,,23.51820336,,21.09998787,,18.74059477,,16.72453136,,14.53530035
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,93.0152567984634,,87.67033631300794,,84.72994705379864,,75.9789679,,64.28407557,,57.72178412,,49.73857683,,41.31678243,,32.55610879
WITCH-GLOBIOM 3.1,SSP4-Baseline,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,228.55769464186392,,204.05555308463428,,193.7803958376383,,178.6477449,,164.3528552,,155.0444698,,145.9339017,,139.2565217,,130.9101469
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.31858387757941,,5.629232623015388,,4.452188438543126,,2.93157759,,2.747100662,,2.588816476,,2.536092413,,2.349111385,,1.939912568
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,390.8608464448256,,251.99158375333806,,229.79104691284937,,213.3054435,,207.7940436,,206.6292744,,210.6745382,,196.5754142,,150.1054367
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,867.7545525504318,,593.3224928968741,,480.56016215186855,,345.6179372,,318.0229086,,304.2313329,,299.2400637,,291.5409143,,275.3168219
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,40497.06857850636,,19668.880877285726,,19953.389724942477,,18596.18468,,18180.64398,,17830.55107,,17627.29704,,15580.00393,,5355.704367
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3056.5655008679023,,272.11262763253694,,-13.38312017562339,,70.61411796,,-25.302674,,-111.4402312,,-436.3412977,,-832.8150493,,-955.3280282
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,37376.10988373255,,19304.579684847227,,19912.007310905636,,18525.57056,,18205.94665,,17941.9913,,18063.63834,,16412.81898,,6311.032396
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1415.3652967710366,,1421.4798192071526,,1183.1190536234103,,902.5859766,,595.3486159,,363.5753357,,351.8358143,,343.0433444,,343.5956469
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,55089.72659356401,,30319.168189749427,,29722.75171684402,,27650.76207,,26747.85959,,26074.4529,,25960.35661,,23511.26956,,11862.39997
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11553.364057445437,,9971.973741499332,,9581.466820473339,,9460.923887,,9318.845315,,9109.377947,,9108.591628,,8972.607166,,8088.805499
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,67.8875522984458,,65.33086004503703,,64.03935670477817,,62.02894925,,61.84042534,,60.99350223,,59.05665576,,56.83111342,,54.62052654
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,149.0339865621697,,90.64399101459225,,81.89590101845377,,72.50962,,71.39317102,,71.28721964,,69.37469969,,63.49595002,,51.68182903
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,31.950200912510432,,22.523670609878668,,17.225923348703922,,11.43688494,,10.78636205,,10.18357756,,9.703160656,,8.952784245,,7.572131801
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,80.8742842155014,,40.71631375350578,,30.962611068344557,,24.77443267,,20.21482313,,18.11454128,,16.12984687,,13.96155282,,9.874063349
WITCH-GLOBIOM 3.1,SSP5-34,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,214.80661619369045,,153.51967394249252,,130.96384175568093,,101.7641549,,96.81787055,,94.69165063,,93.10228328,,90.82432322,,87.12802752
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.387842615494721,,6.1570579023459535,,4.884145042735203,,3.162305357,,2.930306717,,2.784653963,,2.68208039,,2.469002139,,2.032243308
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,395.6743703332143,,331.50831961599755,,325.6441213816979,,319.5456588,,302.573413,,295.162389,,304.7712884,,285.4428784,,234.0573386
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,871.9180977546936,,628.695509506544,,515.9654474143235,,374.7113788,,347.3586377,,336.0916395,,326.9662072,,312.9124882,,280.0897253
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,41535.77770164048,,32932.5376640905,,33028.913419409764,,32221.85553,,31312.51933,,29779.85842,,27365.24334,,24872.15103,,14496.01508
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3048.315641124897,,917.7446666404664,,-227.0533848371203,,-485.1859192,,-759.7531354,,-768.3573925,,-662.5062903,,-987.9933274,,-1181.881667
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,38392.38765800073,,31854.464509182584,,33131.497404144786,,32707.04145,,32072.27247,,30548.21581,,28027.74963,,25860.14436,,15677.89674
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1415.3652967710366,,1498.590476934391,,1266.894025771442,,943.5052299,,602.9877448,,366.0208702,,352.4351394,,343.0433444,,343.5956469
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,56258.15707790774,,46013.86589266686,,45798.94635484514,,44574.46807,,42694.63217,,40425.11311,,38208.57013,,35191.25219,,23302.19095
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11579.143824870538,,11237.54984883326,,11325.288282488924,,11478.07328,,10787.88513,,9732.127853,,9636.273295,,9530.15387,,8762.237439
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,67.8875522984458,,65.33086004503703,,64.03935670477817,,62.02894925,,61.84042534,,60.99350223,,59.05665576,,56.83111342,,54.62052654
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,151.25170482301417,,104.13924981236032,,90.59547502584113,,74.28455596,,71.87739688,,72.09397919,,72.98249125,,69.02289949,,59.28127589
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,32.0075974103388,,23.054231057660573,,17.59248992110948,,11.65391746,,10.98579839,,10.45009745,,9.931500508,,9.16196375,,7.77216497
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,83.38182805536898,,53.3142335432898,,39.05952177969902,,29.04043941,,23.86823387,,21.29998943,,18.60456132,,16.05954394,,11.15083376
WITCH-GLOBIOM 3.1,SSP5-45,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,215.86449407530407,,161.65063282890455,,139.72185639137638,,107.6199556,,102.5256892,,100.3685485,,97.77534964,,94.47051758,,88.52750637
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.407462829335467,,6.4749343016200385,,5.28872906519184,,3.462823624,,3.180825318,,2.974451996,,2.850248742,,2.630271332,,2.208706744
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,402.9172363966379,,440.0210305229032,,524.9107732682686,,530.4242873,,457.7949148,,404.7956486,,391.7148418,,355.2273585,,331.3891362
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,873.2586733354846,,657.9492418954865,,547.0341926960075,,401.2888946,,374.8383347,,362.2856742,,352.64353,,339.9178942,,307.5800851
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,42053.94041630318,,45731.053282307184,,51872.69370761144,,50229.82201,,45199.30159,,45806.83546,,46193.41979,,44540.5378,,38631.33946
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3045.063012243991,,1727.3423308035087,,705.938840081697,,-376.3927187,,-683.1723038,,-1039.964127,,-1026.088888,,-1333.90844,,-1311.281107
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,38896.68714029707,,43796.59526325628,,50995.3975518679,,50606.21473,,45882.4739,,46846.79959,,47219.50868,,45874.44624,,39942.62057
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1415.3652967710366,,1591.3067062489795,,1419.17657811634,,1122.384209,,777.4180608,,491.3241899,,411.0266641,,356.5558269,,349.5957579
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,56962.14785808132,,61884.34158876267,,70212.54374055262,,68411.68543,,61220.89195,,60056.62299,,60047.41762,,57158.21129,,50481.30755
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11588.803054394104,,12040.76397092713,,12692.316132179476,,12747.8927,,12749.32693,,12209.97357,,12248.65812,,11343.73726,,10790.75142
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,67.8875522984458,,65.33086004503703,,64.03935670477817,,62.02894925,,61.84042534,,60.99350223,,59.05665576,,56.83111342,,54.62052654
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,152.2649828175571,,117.14974351366608,,105.45874917327525,,85.08204071,,79.1083365,,76.84719495,,75.27971601,,71.71432643,,65.1658476
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,32.03995935164776,,23.64329441695639,,18.20299188860572,,12.04084061,,11.28368991,,10.69751313,,10.17786777,,9.432963894,,8.098915267
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,84.65880036918033,,63.23758068326661,,52.24305942840232,,38.4723686,,29.31848213,,24.81363226,,21.61704186,,18.76309967,,14.81163617
WITCH-GLOBIOM 3.1,SSP5-60,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,216.0792408469342,,166.76204494010565,,145.73055316659938,,112.0449212,,107.0612204,,104.6763835,,101.9350831,,98.70430009,,93.33850386
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|BC,Mt BC/yr,7.458,8.84,9.665,9.727,9.441494568387332,,6.676100886376707,,5.4535109887116775,,3.566862228,,3.34892265,,3.212854631,,3.086920914,,2.828833667,,2.301247332
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|CH4,Mt CH4/yr,310.188077372807,346.395724113592,370.896512489314,388.07279517027,418.84266023950954,,510.10006892655184,,602.888743101117,,648.7860581,,652.6088428,,700.6160279,,752.0830325,,799.815165,,787.4933843
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|CO,Mt CO/yr,886.589309800829,950.595664947767,953.233297147821,934.349884424172,877.073074559952,,676.9234326717694,,563.6645015944375,,412.8557788,,391.5727111,,383.8660633,,374.2167129,,359.6618493,,326.7008028
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|CO2,Mt CO2/yr,29658.6785173359,33413.8964288904,36131.4771949588,39152.7262976191,43587.07798171881,,56085.666010634726,,72531.96514229174,,88326.22267,,100068.2733,,109388.2724,,116226.6933,,118505.8912,,114622.309
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|CO2|AFOLU,Mt CO2/yr,4399.037134,3755.732166,3241.079398,3517.44,3066.083873187828,,1997.1790945056466,,1290.6998615022076,,884.8589371,,470.648605,,127.6539939,,-28.34898719,,-189.6766251,,-300.4030507
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|CO2|Energy and Industrial Processes,Mt CO2/yr,25259.641383335897,29658.1642628904,32890.3977969588,35635.286297619095,40362.00527610385,,53758.6201292021,,70955.15389681551,,87441.36373,,99597.62472,,109260.6184,,116255.0423,,118695.5678,,114922.7121
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|F-Gases,Mt CO2-equiv/yr,395.3078,532.9861000000001,846.5578,1222.9593,1594.9332451119901,,2412.5116942104414,,2812.797657467629,,3005.281542,,3059.658254,,3124.938078,,3254.689924,,3348.771421,,3422.952944
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|Kyoto Gases (AR4-GWP100),Mt CO2-equiv/yr,40672.46825165608,45735.775631730205,49379.44780719165,53325.705476875846,59088.54010211547,,75007.98954681649,,94505.87018108371,,111874.8379,,123902.883,,134627.2403,,142976.7212,,146605.3618,,142467.3247
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|N2O,kt N2O/yr,9610.0,10500.0,10500.0,10900.0,11627.791307673158,,12748.113877624934,,13783.8448712963,,14509.00065,,14965.53821,,15431.64145,,15749.20169,,15957.45009,,15888.34961
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|NH3,Mt NH3/yr,54.5100481884814,58.8834712732692,62.444567871234,65.2797031349485,67.8875522984458,,65.33086004503703,,64.03935670477817,,62.02894925,,61.84042534,,60.99350223,,59.05665576,,56.83111342,,54.62052654
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|NOx,Mt NO2/yr,135.53419860271,149.850101530375,155.420500080801,155.520450405015,154.85653232342653,,129.02885043546547,,122.8870156824732,,106.3831504,,105.2851736,,103.5317404,,99.78127614,,93.56084171,,82.65341809
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|OC,Mt OC/yr,27.9827476758124,32.7240933471451,34.6106508608548,34.7460248734114,32.12159166631299,,24.10736179139527,,18.563036791231053,,12.19947878,,11.56028724,,11.07159138,,10.55137635,,9.750346564,,8.266618668
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|Sulfur,Mt SO2/yr,111.148729219797,124.980692009301,116.317467970769,93.6491894102223,87.28439000349708,,73.11269263916274,,68.07255975768372,,55.3633547,,52.63334462,,50.41014953,,46.39577233,,40.37042453,,31.42021509
WITCH-GLOBIOM 3.1,SSP5-Baseline,World,Emissions|VOC,Mt VOC/yr,195.329257473598,218.788736999382,224.603103430045,227.244818987672,216.92147417989926,,169.4982493169225,,147.8699117307616,,113.6984079,,109.4801363,,107.7644457,,105.2065719,,101.9629598,,96.79438827
WITCH-GLOBIOM 4.2,ADVANCE_2020_1.5C-2100,World,Emissions|HFC,Mt CO2-equiv/yr,177.16,296.62,597.15,940.62,1639.877713157311,165.8942428,293.71792347709305,215.60031350000003,283.9274553341274,256.5567719,277.4476562,296.68275780000005,315.8636338,336.5911263,357.3323611,376.3582394,394.28971010000004,412.1518257999999,430.23719309999996,448.70256860000006,467.81095790000006
